"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 03 01:14:26 GMT 2023","Tue Oct 03 01:14:30 GMT 2023","4482","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"passed","Tue Oct 03 01:14:30 GMT 2023","Tue Oct 03 01:14:38 GMT 2023","7469","","","","","","Validate Council Output [BroxtoweBoroughCouncil]",""
"passed","Tue Oct 03 01:15:01 GMT 2023","Tue Oct 03 01:15:10 GMT 2023","8248","","","","","","Validate Council Output [HighPeakCouncil]",""
"failed","Tue Oct 03 01:14:15 GMT 2023","Tue Oct 03 01:14:15 GMT 2023","120","","","","","","Validate Council Output [CastlepointDistrictCouncil]",""
"passed","Tue Oct 03 01:15:57 GMT 2023","Tue Oct 03 01:16:03 GMT 2023","5980","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"failed","Tue Oct 03 01:14:56 GMT 2023","Tue Oct 03 01:14:58 GMT 2023","2169","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"passed","Tue Oct 03 01:19:32 GMT 2023","Tue Oct 03 01:19:37 GMT 2023","5014","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"failed","Tue Oct 03 01:14:13 GMT 2023","Tue Oct 03 01:14:14 GMT 2023","557","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Tue Oct 03 01:15:11 GMT 2023","Tue Oct 03 01:15:13 GMT 2023","1719","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"failed","Tue Oct 03 01:14:54 GMT 2023","Tue Oct 03 01:14:55 GMT 2023","688","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Tue Oct 03 01:14:10 GMT 2023","Tue Oct 03 01:14:13 GMT 2023","3461","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Tue Oct 03 01:15:18 GMT 2023","Tue Oct 03 01:15:46 GMT 2023","28787","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Tue Oct 03 01:18:49 GMT 2023","Tue Oct 03 01:18:51 GMT 2023","1899","","","","","","Validate Council Output [SouthNorfolkCouncil]",""
"passed","Tue Oct 03 01:18:23 GMT 2023","Tue Oct 03 01:18:27 GMT 2023","3057","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"passed","Tue Oct 03 01:18:55 GMT 2023","Tue Oct 03 01:18:57 GMT 2023","2500","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Tue Oct 03 01:19:06 GMT 2023","Tue Oct 03 01:19:08 GMT 2023","1936","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"failed","Tue Oct 03 01:15:01 GMT 2023","Tue Oct 03 01:15:01 GMT 2023","4","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"passed","Tue Oct 03 01:14:17 GMT 2023","Tue Oct 03 01:14:21 GMT 2023","3847","","","","","","Validate Council Output [BoltonCouncil]",""
"failed","Tue Oct 03 01:14:16 GMT 2023","Tue Oct 03 01:14:17 GMT 2023","445","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Tue Oct 03 01:14:44 GMT 2023","Tue Oct 03 01:14:46 GMT 2023","1679","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Tue Oct 03 01:15:13 GMT 2023","Tue Oct 03 01:15:21 GMT 2023","7754","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Tue Oct 03 01:15:10 GMT 2023","Tue Oct 03 01:15:11 GMT 2023","1686","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"passed","Tue Oct 03 01:14:18 GMT 2023","Tue Oct 03 01:14:37 GMT 2023","18762","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"passed","Tue Oct 03 01:18:48 GMT 2023","Tue Oct 03 01:18:49 GMT 2023","1009","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Tue Oct 03 01:15:46 GMT 2023","Tue Oct 03 01:15:50 GMT 2023","3691","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Tue Oct 03 01:14:43 GMT 2023","Tue Oct 03 01:14:44 GMT 2023","862","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Tue Oct 03 01:18:26 GMT 2023","Tue Oct 03 01:18:38 GMT 2023","12500","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil]",""
"passed","Tue Oct 03 01:16:04 GMT 2023","Tue Oct 03 01:16:10 GMT 2023","5440","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"failed","Tue Oct 03 01:19:01 GMT 2023","Tue Oct 03 01:19:02 GMT 2023","1059","","","","","","Validate Council Output [SwaleBoroughCouncil]",""
"passed","Tue Oct 03 01:15:12 GMT 2023","Tue Oct 03 01:15:18 GMT 2023","5865","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Tue Oct 03 01:15:04 GMT 2023","Tue Oct 03 01:15:10 GMT 2023","5778","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"failed","Tue Oct 03 01:18:34 GMT 2023","Tue Oct 03 01:18:35 GMT 2023","1079","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Tue Oct 03 01:18:40 GMT 2023","Tue Oct 03 01:18:47 GMT 2023","7423","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"passed","Tue Oct 03 01:15:21 GMT 2023","Tue Oct 03 01:18:22 GMT 2023","181595","","","","","","Validate Council Output [LeedsCityCouncil]",""
"failed","Tue Oct 03 01:16:15 GMT 2023","Tue Oct 03 01:18:26 GMT 2023","130424","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Tue Oct 03 01:14:15 GMT 2023","Tue Oct 03 01:14:18 GMT 2023","3137","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"failed","Tue Oct 03 01:14:46 GMT 2023","Tue Oct 03 01:14:47 GMT 2023","563","","","","","","Validate Council Output [EastNorthamptonshireCouncil]",""
"passed","Tue Oct 03 01:19:27 GMT 2023","Tue Oct 03 01:19:29 GMT 2023","2376","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Tue Oct 03 01:18:47 GMT 2023","Tue Oct 03 01:18:48 GMT 2023","777","","","","","","Validate Council Output [RushmoorCouncil]",""
"failed","Tue Oct 03 01:18:58 GMT 2023","Tue Oct 03 01:21:07 GMT 2023","129823","","","","","","Validate Council Output [TamesideMBCouncil]",""
"passed","Tue Oct 03 01:15:10 GMT 2023","Tue Oct 03 01:15:12 GMT 2023","1832","","","","","","Validate Council Output [DoncasterCouncil]",""
"passed","Tue Oct 03 01:16:03 GMT 2023","Tue Oct 03 01:16:04 GMT 2023","1533","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Tue Oct 03 01:18:56 GMT 2023","Tue Oct 03 01:19:01 GMT 2023","4558","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"passed","Tue Oct 03 01:18:37 GMT 2023","Tue Oct 03 01:18:40 GMT 2023","3631","","","","","","Validate Council Output [SalfordCityCouncil]",""
"failed","Tue Oct 03 01:18:36 GMT 2023","Tue Oct 03 01:18:36 GMT 2023","909","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"passed","Tue Oct 03 01:14:15 GMT 2023","Tue Oct 03 01:14:16 GMT 2023","936","","","","","","Validate Council Output [BCPCouncil]",""
"passed","Tue Oct 03 01:18:27 GMT 2023","Tue Oct 03 01:18:28 GMT 2023","1160","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Tue Oct 03 01:18:29 GMT 2023","Tue Oct 03 01:18:34 GMT 2023","5766","","","","","","Validate Council Output [ManchesterCityCouncil]",""
"passed","Tue Oct 03 01:14:57 GMT 2023","Tue Oct 03 01:15:01 GMT 2023","4072","","","","","","Validate Council Output [GuildfordCouncil]",""
"passed","Tue Oct 03 01:19:21 GMT 2023","Tue Oct 03 01:19:23 GMT 2023","1651","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"passed","Tue Oct 03 01:21:08 GMT 2023","Tue Oct 03 01:21:11 GMT 2023","2973","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"failed","Tue Oct 03 01:14:16 GMT 2023","Tue Oct 03 01:14:16 GMT 2023","542","","","","","","Validate Council Output [BexleyCouncil]",""
"passed","Tue Oct 03 01:14:47 GMT 2023","Tue Oct 03 01:14:52 GMT 2023","5087","","","","","","Validate Council Output [EastRidingCouncil]",""
"passed","Tue Oct 03 01:19:37 GMT 2023","Tue Oct 03 01:19:38 GMT 2023","841","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Tue Oct 03 01:19:15 GMT 2023","Tue Oct 03 01:19:16 GMT 2023","1582","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Tue Oct 03 01:19:29 GMT 2023","Tue Oct 03 01:19:32 GMT 2023","3113","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"passed","Tue Oct 03 01:19:08 GMT 2023","Tue Oct 03 01:19:15 GMT 2023","6581","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"failed","Tue Oct 03 01:19:23 GMT 2023","Tue Oct 03 01:19:27 GMT 2023","3600","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Tue Oct 03 01:19:04 GMT 2023","Tue Oct 03 01:19:06 GMT 2023","2639","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"failed","Tue Oct 03 01:19:23 GMT 2023","Tue Oct 03 01:19:23 GMT 2023","140","","","","","","Validate Council Output [WelhatCouncil]",""
"failed","Tue Oct 03 01:15:12 GMT 2023","Tue Oct 03 01:15:12 GMT 2023","4","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Tue Oct 03 01:18:56 GMT 2023","Tue Oct 03 01:18:56 GMT 2023","715","","","","","","Validate Council Output [StHelensBC]",""
"passed","Tue Oct 03 01:19:02 GMT 2023","Tue Oct 03 01:19:04 GMT 2023","1317","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Tue Oct 03 01:14:58 GMT 2023","Tue Oct 03 01:15:04 GMT 2023","5856","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Tue Oct 03 01:14:55 GMT 2023","Tue Oct 03 01:14:57 GMT 2023","2334","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Tue Oct 03 01:14:38 GMT 2023","Tue Oct 03 01:14:56 GMT 2023","18391","","","","","","Validate Council Output [Chilterns]",""
"passed","Tue Oct 03 01:15:51 GMT 2023","Tue Oct 03 01:15:57 GMT 2023","5406","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"failed","Tue Oct 03 01:14:37 GMT 2023","Tue Oct 03 01:14:37 GMT 2023","359","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Tue Oct 03 01:18:52 GMT 2023","Tue Oct 03 01:18:54 GMT 2023","1810","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"passed","Tue Oct 03 01:14:41 GMT 2023","Tue Oct 03 01:14:43 GMT 2023","2638","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"passed","Tue Oct 03 01:15:50 GMT 2023","Tue Oct 03 01:15:51 GMT 2023","1219","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Tue Oct 03 01:18:51 GMT 2023","Tue Oct 03 01:18:55 GMT 2023","4051","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Tue Oct 03 01:18:38 GMT 2023","Tue Oct 03 01:18:40 GMT 2023","1667","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Tue Oct 03 01:19:16 GMT 2023","Tue Oct 03 01:19:21 GMT 2023","4757","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"failed","Tue Oct 03 01:14:14 GMT 2023","Tue Oct 03 01:14:15 GMT 2023","654","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Tue Oct 03 01:18:22 GMT 2023","Tue Oct 03 01:18:23 GMT 2023","990","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Tue Oct 03 01:14:38 GMT 2023","Tue Oct 03 01:14:41 GMT 2023","3212","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Tue Oct 03 01:16:10 GMT 2023","Tue Oct 03 01:16:15 GMT 2023","5383","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"failed","Tue Oct 03 01:18:28 GMT 2023","Tue Oct 03 01:18:28 GMT 2023","698","","","","","","Validate Council Output [MalvernHillsDC]",""
"passed","Tue Oct 03 01:14:10 GMT 2023","Tue Oct 03 01:14:15 GMT 2023","5159","","","","","","Validate Council Output [CardiffCouncil]",""
"passed","Tue Oct 03 01:14:21 GMT 2023","Tue Oct 03 01:14:26 GMT 2023","4696","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Tue Oct 03 01:18:43 GMT 2023","Tue Oct 03 01:18:52 GMT 2023","8942","","","","","","Validate Council Output [SomersetCouncil]",""
"failed","Tue Oct 03 01:15:46 GMT 2023","Tue Oct 03 01:15:46 GMT 2023","4","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Tue Oct 03 01:18:40 GMT 2023","Tue Oct 03 01:18:43 GMT 2023","2632","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Tue Oct 03 01:14:52 GMT 2023","Tue Oct 03 01:14:54 GMT 2023","2284","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Tue Oct 03 01:18:54 GMT 2023","Tue Oct 03 01:18:56 GMT 2023","2206","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
