"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 05 00:29:53 GMT 2024","Fri Jul 05 00:31:19 GMT 2024","86359","","","","","","Validate Council Output [EastLindseyDistrictCouncil]",""
"passed","Fri Jul 05 00:42:36 GMT 2024","Fri Jul 05 00:42:40 GMT 2024","3633","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Fri Jul 05 00:32:33 GMT 2024","Fri Jul 05 00:32:34 GMT 2024","1326","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Fri Jul 05 00:28:37 GMT 2024","Fri Jul 05 00:28:57 GMT 2024","19756","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"failed","Fri Jul 05 00:42:12 GMT 2024","Fri Jul 05 00:42:35 GMT 2024","23372","","","","","","Validate Council Output [UttlesfordDistrictCouncil]",""
"passed","Fri Jul 05 00:29:48 GMT 2024","Fri Jul 05 00:29:49 GMT 2024","1161","","","","","","Validate Council Output [BedfordshireCouncil]",""
"passed","Fri Jul 05 00:36:02 GMT 2024","Fri Jul 05 00:36:27 GMT 2024","25540","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil]",""
"passed","Fri Jul 05 00:36:51 GMT 2024","Fri Jul 05 00:36:52 GMT 2024","1279","","","","","","Validate Council Output [SolihullCouncil]",""
"passed","Fri Jul 05 00:31:44 GMT 2024","Fri Jul 05 00:31:49 GMT 2024","5110","","","","","","Validate Council Output [BristolCityCouncil]",""
"failed","Fri Jul 05 00:31:38 GMT 2024","Fri Jul 05 00:31:38 GMT 2024","278","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Fri Jul 05 00:35:23 GMT 2024","Fri Jul 05 00:35:34 GMT 2024","10695","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"failed","Fri Jul 05 00:31:54 GMT 2024","Fri Jul 05 00:33:55 GMT 2024","120145","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"passed","Fri Jul 05 00:42:58 GMT 2024","Fri Jul 05 00:42:59 GMT 2024","1327","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"passed","Fri Jul 05 00:32:48 GMT 2024","Fri Jul 05 00:33:10 GMT 2024","21931","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"passed","Fri Jul 05 00:29:23 GMT 2024","Fri Jul 05 00:29:24 GMT 2024","526","","","","","","Validate Council Output [CannockChaseDistrictCouncil]",""
"passed","Fri Jul 05 00:29:31 GMT 2024","Fri Jul 05 00:30:43 GMT 2024","72591","","","","","","Validate Council Output [BoltonCouncil]",""
