"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 05 16:59:46 GMT 2023","Tue Dec 05 16:59:47 GMT 2023","1225","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"failed","Tue Dec 05 16:58:05 GMT 2023","Tue Dec 05 16:58:05 GMT 2023","93","","","","","","Validate Council Output [BexleyCouncil-None-None]",""
"passed","Tue Dec 05 16:59:20 GMT 2023","Tue Dec 05 16:59:22 GMT 2023","2251","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"failed","Tue Dec 05 16:57:58 GMT 2023","Tue Dec 05 16:58:01 GMT 2023","3226","","","","","","Validate Council Output [BlackburnCouncil-None-None]",""
"passed","Tue Dec 05 16:58:41 GMT 2023","Tue Dec 05 16:58:42 GMT 2023","1188","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Tue Dec 05 16:58:12 GMT 2023","Tue Dec 05 16:58:13 GMT 2023","598","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"passed","Tue Dec 05 17:00:53 GMT 2023","Tue Dec 05 17:00:53 GMT 2023","795","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"passed","Tue Dec 05 17:01:30 GMT 2023","Tue Dec 05 17:01:33 GMT 2023","3262","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"failed","Tue Dec 05 16:58:01 GMT 2023","Tue Dec 05 16:58:02 GMT 2023","521","","","","","","Validate Council Output [BoltonCouncil-None-None]",""
"passed","Tue Dec 05 16:58:40 GMT 2023","Tue Dec 05 16:58:49 GMT 2023","8324","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"failed","Tue Dec 05 16:58:07 GMT 2023","Tue Dec 05 16:58:08 GMT 2023","1015","","","","","","Validate Council Output [BromleyBoroughCouncil-None-None]",""
"failed","Tue Dec 05 16:59:22 GMT 2023","Tue Dec 05 16:59:23 GMT 2023","1148","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"failed","Tue Dec 05 16:58:02 GMT 2023","Tue Dec 05 16:58:03 GMT 2023","550","","","","","","Validate Council Output [CalderdaleCouncil-None-None]",""
"passed","Tue Dec 05 17:00:16 GMT 2023","Tue Dec 05 17:00:24 GMT 2023","7638","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:58:53 GMT 2023","Tue Dec 05 16:58:53 GMT 2023","890","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"passed","Tue Dec 05 16:58:09 GMT 2023","Tue Dec 05 16:58:10 GMT 2023","1538","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"failed","Tue Dec 05 17:01:33 GMT 2023","Tue Dec 05 17:01:34 GMT 2023","875","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Tue Dec 05 16:59:23 GMT 2023","Tue Dec 05 16:59:26 GMT 2023","2953","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Tue Dec 05 16:58:34 GMT 2023","Tue Dec 05 16:58:52 GMT 2023","18091","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:59:00 GMT 2023","Tue Dec 05 17:00:53 GMT 2023","112794","","","","","","Validate Council Output [LeedsCityCouncil-None-None]",""
"failed","Tue Dec 05 16:58:49 GMT 2023","Tue Dec 05 16:58:53 GMT 2023","4550","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:58:51 GMT 2023","Tue Dec 05 16:58:53 GMT 2023","1055","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Tue Dec 05 16:58:35 GMT 2023","Tue Dec 05 16:58:51 GMT 2023","16371","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:59:26 GMT 2023","Tue Dec 05 16:59:31 GMT 2023","5502","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:59:03 GMT 2023","Tue Dec 05 16:59:22 GMT 2023","18969","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Tue Dec 05 16:59:38 GMT 2023","Tue Dec 05 16:59:39 GMT 2023","811","","","","","","Validate Council Output [StHelensBC-None-None]",""
"passed","Tue Dec 05 16:58:13 GMT 2023","Tue Dec 05 16:58:35 GMT 2023","22324","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:58:07 GMT 2023","Tue Dec 05 16:58:09 GMT 2023","1297","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
"failed","Tue Dec 05 16:58:49 GMT 2023","Tue Dec 05 16:58:49 GMT 2023","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Tue Dec 05 16:59:43 GMT 2023","Tue Dec 05 16:59:46 GMT 2023","2819","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"passed","Tue Dec 05 16:59:07 GMT 2023","Tue Dec 05 16:59:08 GMT 2023","1137","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Tue Dec 05 16:58:04 GMT 2023","Tue Dec 05 16:58:05 GMT 2023","722","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"failed","Tue Dec 05 16:59:09 GMT 2023","Tue Dec 05 16:59:13 GMT 2023","3592","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:58:52 GMT 2023","Tue Dec 05 16:58:56 GMT 2023","4165","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Tue Dec 05 16:59:08 GMT 2023","Tue Dec 05 16:59:09 GMT 2023","1562","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Tue Dec 05 16:58:53 GMT 2023","Tue Dec 05 16:58:54 GMT 2023","779","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Tue Dec 05 17:00:10 GMT 2023","Tue Dec 05 17:00:14 GMT 2023","4091","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"failed","Tue Dec 05 16:59:13 GMT 2023","Tue Dec 05 17:01:24 GMT 2023","130979","","","","","","Validate Council Output [PrestonCityCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:58:05 GMT 2023","Tue Dec 05 16:58:05 GMT 2023","570","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Tue Dec 05 16:58:52 GMT 2023","Tue Dec 05 16:58:52 GMT 2023","759","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Tue Dec 05 16:58:48 GMT 2023","Tue Dec 05 16:58:52 GMT 2023","3710","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"failed","Tue Dec 05 16:58:38 GMT 2023","Tue Dec 05 16:58:38 GMT 2023","740","","","","","","Validate Council Output [GuildfordCouncil-None-None]",""
"passed","Tue Dec 05 16:59:23 GMT 2023","Tue Dec 05 16:59:31 GMT 2023","8088","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"failed","Tue Dec 05 17:00:24 GMT 2023","Tue Dec 05 17:00:37 GMT 2023","13298","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Tue Dec 05 16:58:03 GMT 2023","Tue Dec 05 16:58:04 GMT 2023","1221","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"passed","Tue Dec 05 16:58:07 GMT 2023","Tue Dec 05 16:58:08 GMT 2023","1379","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
