"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 03 00:10:12 GMT 2024","Sat Aug 03 00:14:37 GMT 2024","264186","","","","","","Validate Council Output [CheshireWestAndChesterCouncil]",""
"failed","Sat Aug 03 00:28:15 GMT 2024","Sat Aug 03 00:28:17 GMT 2024","1906","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"passed","Sat Aug 03 00:21:11 GMT 2024","Sat Aug 03 00:21:12 GMT 2024","1051","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"failed","Sat Aug 03 00:04:25 GMT 2024","Sat Aug 03 00:09:25 GMT 2024","300022","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Sat Aug 03 00:28:00 GMT 2024","Sat Aug 03 00:28:00 GMT 2024","804","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Sat Aug 03 00:16:11 GMT 2024","Sat Aug 03 00:17:03 GMT 2024","52244","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"passed","Sat Aug 03 00:14:37 GMT 2024","Sat Aug 03 00:14:40 GMT 2024","3319","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"failed","Sat Aug 03 00:17:20 GMT 2024","Sat Aug 03 00:17:26 GMT 2024","5883","","","","","","Validate Council Output [HullCityCouncil]",""
"failed","Sat Aug 03 00:19:12 GMT 2024","Sat Aug 03 00:19:12 GMT 2024","593","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Sat Aug 03 00:23:12 GMT 2024","Sat Aug 03 00:23:13 GMT 2024","1487","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"failed","Sat Aug 03 00:21:11 GMT 2024","Sat Aug 03 00:21:18 GMT 2024","6911","","","","","","Validate Council Output [StHelensBC]",""
"passed","Sat Aug 03 00:05:05 GMT 2024","Sat Aug 03 00:05:06 GMT 2024","633","","","","","","Validate Council Output [CannockChaseDistrictCouncil]",""
"passed","Sat Aug 03 00:14:08 GMT 2024","Sat Aug 03 00:14:09 GMT 2024","1340","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
