"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Feb 19 00:27:58 GMT 2024","Mon Feb 19 00:28:07 GMT 2024","8453","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Mon Feb 19 00:31:57 GMT 2024","Mon Feb 19 00:31:57 GMT 2024","625","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Mon Feb 19 00:26:52 GMT 2024","Mon Feb 19 00:27:18 GMT 2024","26461","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 19 00:30:25 GMT 2024","Mon Feb 19 00:30:26 GMT 2024","1299","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Mon Feb 19 00:27:22 GMT 2024","Mon Feb 19 00:27:23 GMT 2024","839","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Mon Feb 19 00:29:53 GMT 2024","Mon Feb 19 00:29:56 GMT 2024","2994","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Mon Feb 19 00:30:46 GMT 2024","Mon Feb 19 00:30:49 GMT 2024","2739","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"failed","Mon Feb 19 00:30:22 GMT 2024","Mon Feb 19 00:30:25 GMT 2024","3061","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Mon Feb 19 00:30:05 GMT 2024","Mon Feb 19 00:30:08 GMT 2024","3019","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Mon Feb 19 00:29:47 GMT 2024","Mon Feb 19 00:29:59 GMT 2024","11754","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"passed","Mon Feb 19 00:26:59 GMT 2024","Mon Feb 19 00:27:06 GMT 2024","7856","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 19 00:29:37 GMT 2024","Mon Feb 19 00:31:48 GMT 2024","131483","","","","","","Validate Council Output [PrestonCityCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 19 00:27:08 GMT 2024","Mon Feb 19 00:27:16 GMT 2024","7818","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 19 00:27:25 GMT 2024","Mon Feb 19 00:27:51 GMT 2024","25964","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 19 00:28:26 GMT 2024","Mon Feb 19 00:28:30 GMT 2024","4171","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 19 00:28:17 GMT 2024","Mon Feb 19 00:29:18 GMT 2024","60607","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Mon Feb 19 00:27:06 GMT 2024","Mon Feb 19 00:27:08 GMT 2024","1417","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"passed","Mon Feb 19 00:28:35 GMT 2024","Mon Feb 19 00:28:38 GMT 2024","2299","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Mon Feb 19 00:28:07 GMT 2024","Mon Feb 19 00:28:17 GMT 2024","10495","","","","","","Validate Council Output [LondonBoroughRedbridge-http://selenium:4444-local]",""
"failed","Mon Feb 19 00:30:10 GMT 2024","Mon Feb 19 00:32:21 GMT 2024","130886","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"failed","Mon Feb 19 00:28:25 GMT 2024","Mon Feb 19 00:28:25 GMT 2024","3","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Mon Feb 19 00:27:23 GMT 2024","Mon Feb 19 00:27:25 GMT 2024","2889","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"passed","Mon Feb 19 00:29:08 GMT 2024","Mon Feb 19 00:29:12 GMT 2024","3933","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
