"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 21 00:29:03 GMT 2024","Tue May 21 00:35:45 GMT 2024","401674","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"failed","Tue May 21 00:35:45 GMT 2024","Tue May 21 00:35:46 GMT 2024","1102","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"passed","Tue May 21 00:35:48 GMT 2024","Tue May 21 00:36:00 GMT 2024","11800","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Tue May 21 00:38:13 GMT 2024","Tue May 21 00:38:16 GMT 2024","2692","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"passed","Tue May 21 00:30:28 GMT 2024","Tue May 21 00:30:29 GMT 2024","1388","","","","","","Validate Council Output [EnvironmentFirst]",""
"failed","Tue May 21 00:27:33 GMT 2024","Tue May 21 00:27:33 GMT 2024","625","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Tue May 21 00:40:58 GMT 2024","Tue May 21 00:41:02 GMT 2024","3165","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Tue May 21 00:40:37 GMT 2024","Tue May 21 00:40:39 GMT 2024","2579","","","","","","Validate Council Output [StokeOnTrentCityCouncil]",""
"passed","Tue May 21 00:37:12 GMT 2024","Tue May 21 00:37:13 GMT 2024","1284","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"passed","Tue May 21 00:39:58 GMT 2024","Tue May 21 00:40:22 GMT 2024","23252","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"passed","Tue May 21 00:40:15 GMT 2024","Tue May 21 00:40:42 GMT 2024","26825","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Tue May 21 00:38:16 GMT 2024","Tue May 21 00:40:06 GMT 2024","110351","","","","","","Validate Council Output [LondonBoroughRedbridge]",""
"passed","Tue May 21 00:36:01 GMT 2024","Tue May 21 00:36:02 GMT 2024","1232","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Tue May 21 00:37:32 GMT 2024","Tue May 21 00:37:33 GMT 2024","1522","","","","","","Validate Council Output [RochdaleCouncil]",""
