"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Apr 27 16:12:28 GMT 2024","Sat Apr 27 16:12:38 GMT 2024","10150","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Sat Apr 27 16:09:49 GMT 2024","Sat Apr 27 16:09:52 GMT 2024","2088","","","","","","Validate Council Output [DoverDistrictCouncil-None-None]",""
"passed","Sat Apr 27 16:11:09 GMT 2024","Sat Apr 27 16:11:10 GMT 2024","661","","","","","","Validate Council Output [RochfordCouncil-None-None]",""
"passed","Sat Apr 27 16:09:47 GMT 2024","Sat Apr 27 16:09:47 GMT 2024","617","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"passed","Sat Apr 27 16:09:43 GMT 2024","Sat Apr 27 16:09:47 GMT 2024","3836","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Apr 27 16:10:36 GMT 2024","Sat Apr 27 16:10:36 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Sat Apr 27 16:09:54 GMT 2024","Sat Apr 27 16:10:01 GMT 2024","7121","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"passed","Sat Apr 27 16:10:25 GMT 2024","Sat Apr 27 16:10:33 GMT 2024","8825","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"failed","Sat Apr 27 16:09:48 GMT 2024","Sat Apr 27 16:09:48 GMT 2024","3","","","","","","Validate Council Output [BradfordMDC-None-None]",""
"failed","Sat Apr 27 16:11:54 GMT 2024","Sat Apr 27 16:12:28 GMT 2024","33384","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"failed","Sat Apr 27 16:12:16 GMT 2024","Sat Apr 27 16:12:17 GMT 2024","1162","","","","","","Validate Council Output [WestBerkshireCouncil-http://selenium:4444-local]",""
"failed","Sat Apr 27 16:10:17 GMT 2024","Sat Apr 27 16:10:18 GMT 2024","973","","","","","","Validate Council Output [MertonCouncil-None-None]",""
