"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 11 01:13:53 GMT 2023","Mon Sep 11 01:13:55 GMT 2023","1309","","","","","","Validate Council Output [EastNorthamptonshireCouncil]",""
"failed","Mon Sep 11 01:14:34 GMT 2023","Mon Sep 11 01:14:34 GMT 2023","3","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Mon Sep 11 01:14:08 GMT 2023","Mon Sep 11 01:14:11 GMT 2023","2074","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Mon Sep 11 01:14:11 GMT 2023","Mon Sep 11 01:14:34 GMT 2023","22878","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"failed","Mon Sep 11 01:13:20 GMT 2023","Mon Sep 11 01:13:20 GMT 2023","3","","","","","","Validate Council Output [BoltonCouncil]",""
"passed","Mon Sep 11 01:17:17 GMT 2023","Mon Sep 11 01:17:18 GMT 2023","651","","","","","","Validate Council Output [RushmoorCouncil]",""
"failed","Mon Sep 11 01:14:01 GMT 2023","Mon Sep 11 01:14:01 GMT 2023","513","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Mon Sep 11 01:16:38 GMT 2023","Mon Sep 11 01:16:46 GMT 2023","7552","","","","","","Validate Council Output [SomersetCouncil]",""
"passed","Mon Sep 11 01:14:14 GMT 2023","Mon Sep 11 01:14:15 GMT 2023","591","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"failed","Mon Sep 11 01:17:29 GMT 2023","Mon Sep 11 01:17:30 GMT 2023","1298","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"passed","Mon Sep 11 01:13:52 GMT 2023","Mon Sep 11 01:13:52 GMT 2023","561","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Mon Sep 11 01:16:54 GMT 2023","Mon Sep 11 01:16:56 GMT 2023","1701","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Mon Sep 11 01:14:38 GMT 2023","Mon Sep 11 01:14:39 GMT 2023","1152","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Mon Sep 11 01:13:59 GMT 2023","Mon Sep 11 01:14:01 GMT 2023","2066","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Mon Sep 11 01:17:30 GMT 2023","Mon Sep 11 01:17:31 GMT 2023","1238","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"failed","Mon Sep 11 01:16:36 GMT 2023","Mon Sep 11 01:16:37 GMT 2023","837","","","","","","Validate Council Output [MertonCouncil]",""
