"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 08 22:07:56 GMT 2023","Wed Nov 08 22:07:57 GMT 2023","1305","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"passed","Wed Nov 08 22:09:19 GMT 2023","Wed Nov 08 22:09:23 GMT 2023","4039","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Wed Nov 08 22:07:52 GMT 2023","Wed Nov 08 22:07:57 GMT 2023","4552","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Nov 08 22:08:51 GMT 2023","Wed Nov 08 22:08:52 GMT 2023","1122","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"passed","Wed Nov 08 22:08:11 GMT 2023","Wed Nov 08 22:08:19 GMT 2023","7619","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"passed","Wed Nov 08 22:08:59 GMT 2023","Wed Nov 08 22:09:04 GMT 2023","4762","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"passed","Wed Nov 08 22:07:48 GMT 2023","Wed Nov 08 22:07:50 GMT 2023","1858","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"failed","Wed Nov 08 22:07:54 GMT 2023","Wed Nov 08 22:07:54 GMT 2023","7","","","","","","Validate Council Output [CastlepointDistrictCouncil-None-None]",""
"passed","Wed Nov 08 22:08:47 GMT 2023","Wed Nov 08 22:08:51 GMT 2023","3931","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Wed Nov 08 22:08:38 GMT 2023","Wed Nov 08 22:08:42 GMT 2023","4744","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Nov 08 22:09:18 GMT 2023","Wed Nov 08 22:09:19 GMT 2023","1228","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Wed Nov 08 22:08:20 GMT 2023","Wed Nov 08 22:08:24 GMT 2023","4329","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"failed","Wed Nov 08 22:08:54 GMT 2023","Wed Nov 08 22:08:55 GMT 2023","741","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"failed","Wed Nov 08 22:10:13 GMT 2023","Wed Nov 08 22:10:15 GMT 2023","2382","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Wed Nov 08 22:10:47 GMT 2023","Wed Nov 08 22:10:55 GMT 2023","8448","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"failed","Wed Nov 08 22:08:07 GMT 2023","Wed Nov 08 22:08:09 GMT 2023","1299","","","","","","Validate Council Output [GuildfordCouncil-None-None]",""
"failed","Wed Nov 08 22:07:50 GMT 2023","Wed Nov 08 22:07:51 GMT 2023","1436","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Wed Nov 08 22:09:32 GMT 2023","Wed Nov 08 22:09:36 GMT 2023","3739","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
