"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jun 15 00:39:19 GMT 2024","Sat Jun 15 00:40:07 GMT 2024","47741","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"passed","Sat Jun 15 00:41:07 GMT 2024","Sat Jun 15 00:41:09 GMT 2024","2199","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"passed","Sat Jun 15 00:46:33 GMT 2024","Sat Jun 15 00:47:11 GMT 2024","38574","","","","","","Validate Council Output [WestBerkshireCouncil]",""
"passed","Sat Jun 15 00:30:05 GMT 2024","Sat Jun 15 00:30:20 GMT 2024","15573","","","","","","Validate Council Output [BoltonCouncil]",""
"passed","Sat Jun 15 00:46:30 GMT 2024","Sat Jun 15 00:46:34 GMT 2024","3398","","","","","","Validate Council Output [WelhatCouncil]",""
"passed","Sat Jun 15 00:30:15 GMT 2024","Sat Jun 15 00:30:16 GMT 2024","1272","","","","","","Validate Council Output [BarnsleyMBCouncil]",""
"failed","Sat Jun 15 00:30:31 GMT 2024","Sat Jun 15 00:30:32 GMT 2024","1106","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Sat Jun 15 00:40:27 GMT 2024","Sat Jun 15 00:40:28 GMT 2024","1209","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Sat Jun 15 00:30:34 GMT 2024","Sat Jun 15 00:30:40 GMT 2024","6132","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Sat Jun 15 00:38:58 GMT 2024","Sat Jun 15 00:39:25 GMT 2024","27175","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"failed","Sat Jun 15 00:30:32 GMT 2024","Sat Jun 15 00:30:33 GMT 2024","623","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Sat Jun 15 00:41:02 GMT 2024","Sat Jun 15 00:41:03 GMT 2024","1013","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"passed","Sat Jun 15 00:32:37 GMT 2024","Sat Jun 15 00:32:40 GMT 2024","2601","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Sat Jun 15 00:43:57 GMT 2024","Sat Jun 15 00:44:07 GMT 2024","10447","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"passed","Sat Jun 15 00:37:01 GMT 2024","Sat Jun 15 00:38:31 GMT 2024","90470","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"failed","Sat Jun 15 00:30:11 GMT 2024","Sat Jun 15 00:30:13 GMT 2024","1982","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Sat Jun 15 00:29:50 GMT 2024","Sat Jun 15 00:29:51 GMT 2024","1542","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Sat Jun 15 00:40:41 GMT 2024","Sat Jun 15 00:40:42 GMT 2024","1108","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Sat Jun 15 00:27:54 GMT 2024","Sat Jun 15 00:28:23 GMT 2024","29044","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
"passed","Sat Jun 15 00:36:49 GMT 2024","Sat Jun 15 00:38:11 GMT 2024","82406","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Sat Jun 15 00:30:27 GMT 2024","Sat Jun 15 00:30:30 GMT 2024","2226","","","","","","Validate Council Output [DurhamCouncil]",""
"failed","Sat Jun 15 00:30:20 GMT 2024","Sat Jun 15 00:30:22 GMT 2024","1482","","","","","","Validate Council Output [BradfordMDC]",""
"passed","Sat Jun 15 00:44:09 GMT 2024","Sat Jun 15 00:44:11 GMT 2024","1948","","","","","","Validate Council Output [StokeOnTrentCityCouncil]",""
"failed","Sat Jun 15 00:40:28 GMT 2024","Sat Jun 15 00:40:59 GMT 2024","30765","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Sat Jun 15 00:47:06 GMT 2024","Sat Jun 15 00:47:07 GMT 2024","880","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Sat Jun 15 00:40:47 GMT 2024","Sat Jun 15 00:40:57 GMT 2024","10210","","","","","","Validate Council Output [SomersetCouncil]",""
"passed","Sat Jun 15 00:27:54 GMT 2024","Sat Jun 15 00:27:55 GMT 2024","1255","","","","","","Validate Council Output [AdurAndWorthingCouncils]",""
"passed","Sat Jun 15 00:32:30 GMT 2024","Sat Jun 15 00:36:37 GMT 2024","246751","","","","","","Validate Council Output [HounslowCouncil]",""
"passed","Sat Jun 15 00:39:30 GMT 2024","Sat Jun 15 00:39:31 GMT 2024","889","","","","","","Validate Council Output [ReadingBoroughCouncil]",""
"passed","Sat Jun 15 00:36:38 GMT 2024","Sat Jun 15 00:36:40 GMT 2024","1332","","","","","","Validate Council Output [MalvernHillsDC]",""
"passed","Sat Jun 15 00:32:14 GMT 2024","Sat Jun 15 00:32:37 GMT 2024","22485","","","","","","Validate Council Output [EppingForestDistrictCouncil]",""
"passed","Sat Jun 15 00:38:02 GMT 2024","Sat Jun 15 00:39:12 GMT 2024","69085","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"passed","Sat Jun 15 00:44:07 GMT 2024","Sat Jun 15 00:44:10 GMT 2024","2789","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"failed","Sat Jun 15 00:27:54 GMT 2024","Sat Jun 15 00:29:45 GMT 2024","111009","","","","","","Validate Council Output [BexleyCouncil]",""
"passed","Sat Jun 15 00:30:25 GMT 2024","Sat Jun 15 00:30:27 GMT 2024","2075","","","","","","Validate Council Output [DoncasterCouncil]",""
"failed","Sat Jun 15 00:29:58 GMT 2024","Sat Jun 15 00:30:35 GMT 2024","37157","","","","","","Validate Council Output [CardiffCouncil]",""
"passed","Sat Jun 15 00:43:23 GMT 2024","Sat Jun 15 00:44:07 GMT 2024","44637","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Sat Jun 15 00:29:50 GMT 2024","Sat Jun 15 00:30:05 GMT 2024","14977","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Sat Jun 15 00:30:16 GMT 2024","Sat Jun 15 00:30:21 GMT 2024","4623","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Sat Jun 15 00:46:40 GMT 2024","Sat Jun 15 00:47:32 GMT 2024","52170","","","","","","Validate Council Output [WalthamForest]",""
"passed","Sat Jun 15 00:40:23 GMT 2024","Sat Jun 15 00:40:26 GMT 2024","2908","","","","","","Validate Council Output [NottinghamCityCouncil]",""
"passed","Sat Jun 15 00:27:55 GMT 2024","Sat Jun 15 00:29:50 GMT 2024","114516","","","","","","Validate Council Output [ArunCouncil]",""
"passed","Sat Jun 15 00:46:25 GMT 2024","Sat Jun 15 00:46:26 GMT 2024","1377","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Sat Jun 15 00:32:41 GMT 2024","Sat Jun 15 00:32:44 GMT 2024","3334","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Sat Jun 15 00:36:47 GMT 2024","Sat Jun 15 00:36:49 GMT 2024","1649","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
