"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 08 00:18:29 GMT 2024","Thu Aug 08 00:19:06 GMT 2024","37194","","","","","","Validate Council Output [PortsmouthCityCouncil]",""
"failed","Thu Aug 08 00:09:48 GMT 2024","Thu Aug 08 00:09:48 GMT 2024","249","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Thu Aug 08 00:18:03 GMT 2024","Thu Aug 08 00:18:53 GMT 2024","50411","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"failed","Thu Aug 08 00:16:20 GMT 2024","Thu Aug 08 00:16:21 GMT 2024","519","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Thu Aug 08 00:25:52 GMT 2024","Thu Aug 08 00:25:56 GMT 2024","3737","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Thu Aug 08 00:22:16 GMT 2024","Thu Aug 08 00:22:17 GMT 2024","560","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Thu Aug 08 00:14:50 GMT 2024","Thu Aug 08 00:15:17 GMT 2024","27151","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"passed","Thu Aug 08 00:25:35 GMT 2024","Thu Aug 08 00:25:36 GMT 2024","876","","","","","","Validate Council Output [WestLindseyDistrictCouncil]",""
"passed","Thu Aug 08 00:19:44 GMT 2024","Thu Aug 08 00:19:48 GMT 2024","4493","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Thu Aug 08 00:25:36 GMT 2024","Thu Aug 08 00:26:13 GMT 2024","37114","","","","","","Validate Council Output [WestLothianCouncil]",""
"passed","Thu Aug 08 00:25:09 GMT 2024","Thu Aug 08 00:25:11 GMT 2024","1228","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"passed","Thu Aug 08 00:22:52 GMT 2024","Thu Aug 08 00:22:53 GMT 2024","1549","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"failed","Thu Aug 08 00:19:31 GMT 2024","Thu Aug 08 00:19:32 GMT 2024","1247","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"passed","Thu Aug 08 00:18:30 GMT 2024","Thu Aug 08 00:19:18 GMT 2024","47271","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil]",""
"passed","Thu Aug 08 00:18:01 GMT 2024","Thu Aug 08 00:18:03 GMT 2024","1273","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"passed","Thu Aug 08 00:22:43 GMT 2024","Thu Aug 08 00:22:45 GMT 2024","1978","","","","","","Validate Council Output [SalfordCityCouncil]",""
"passed","Thu Aug 08 00:25:11 GMT 2024","Thu Aug 08 00:25:13 GMT 2024","1949","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Thu Aug 08 00:16:09 GMT 2024","Thu Aug 08 00:16:17 GMT 2024","7970","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Thu Aug 08 00:18:03 GMT 2024","Thu Aug 08 00:18:04 GMT 2024","701","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Thu Aug 08 00:26:10 GMT 2024","Thu Aug 08 00:26:12 GMT 2024","1894","","","","","","Validate Council Output [WyreCouncil]",""
"passed","Thu Aug 08 00:25:18 GMT 2024","Thu Aug 08 00:25:32 GMT 2024","14547","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"passed","Thu Aug 08 00:09:48 GMT 2024","Thu Aug 08 00:14:40 GMT 2024","292118","","","","","","Validate Council Output [CheshireWestAndChesterCouncil]",""
"passed","Thu Aug 08 00:19:29 GMT 2024","Thu Aug 08 00:19:31 GMT 2024","1256","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"failed","Thu Aug 08 00:15:00 GMT 2024","Thu Aug 08 00:15:06 GMT 2024","6079","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Thu Aug 08 00:22:44 GMT 2024","Thu Aug 08 00:22:44 GMT 2024","491","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"passed","Thu Aug 08 00:22:41 GMT 2024","Thu Aug 08 00:22:42 GMT 2024","998","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"failed","Thu Aug 08 00:25:13 GMT 2024","Thu Aug 08 00:25:14 GMT 2024","1064","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Thu Aug 08 00:09:40 GMT 2024","Thu Aug 08 00:09:41 GMT 2024","1322","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"passed","Thu Aug 08 00:25:03 GMT 2024","Thu Aug 08 00:25:24 GMT 2024","20782","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Thu Aug 08 00:22:27 GMT 2024","Thu Aug 08 00:22:31 GMT 2024","4141","","","","","","Validate Council Output [ShropshireCouncil]",""
"passed","Thu Aug 08 00:19:48 GMT 2024","Thu Aug 08 00:22:24 GMT 2024","155783","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"passed","Thu Aug 08 00:16:21 GMT 2024","Thu Aug 08 00:16:21 GMT 2024","848","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Thu Aug 08 00:14:59 GMT 2024","Thu Aug 08 00:15:00 GMT 2024","695","","","","","","Validate Council Output [MansfieldDistrictCouncil]",""
"passed","Thu Aug 08 00:14:56 GMT 2024","Thu Aug 08 00:15:36 GMT 2024","40402","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"passed","Thu Aug 08 00:22:18 GMT 2024","Thu Aug 08 00:22:19 GMT 2024","1020","","","","","","Validate Council Output [NorthYorkshire]",""
"failed","Thu Aug 08 00:19:28 GMT 2024","Thu Aug 08 00:22:15 GMT 2024","166727","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"failed","Thu Aug 08 00:16:23 GMT 2024","Thu Aug 08 00:17:49 GMT 2024","86709","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil]",""
"passed","Thu Aug 08 00:15:06 GMT 2024","Thu Aug 08 00:15:53 GMT 2024","47275","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"passed","Thu Aug 08 00:22:24 GMT 2024","Thu Aug 08 00:22:27 GMT 2024","2436","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Thu Aug 08 00:18:00 GMT 2024","Thu Aug 08 00:18:01 GMT 2024","1287","","","","","","Validate Council Output [HullCityCouncil]",""
"passed","Thu Aug 08 00:04:39 GMT 2024","Thu Aug 08 00:04:45 GMT 2024","5663","","","","","","Validate Council Output [CardiffCouncil]",""
"failed","Thu Aug 08 00:25:17 GMT 2024","Thu Aug 08 00:25:20 GMT 2024","3268","","","","","","Validate Council Output [ValeofWhiteHorseCouncil]",""
"passed","Thu Aug 08 00:03:37 GMT 2024","Thu Aug 08 00:13:40 GMT 2024","602319","","","","","","Validate Council Output [ChorleyCouncil]",""
"passed","Thu Aug 08 00:09:21 GMT 2024","Thu Aug 08 00:09:22 GMT 2024","1032","","","","","","Validate Council Output [BarnsleyMBCouncil]",""
"failed","Thu Aug 08 00:04:47 GMT 2024","Thu Aug 08 00:09:47 GMT 2024","300671","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"passed","Thu Aug 08 00:16:18 GMT 2024","Thu Aug 08 00:16:18 GMT 2024","426","","","","","","Validate Council Output [FarehamBoroughCouncil]",""
