"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 21 00:08:09 GMT 2024","Wed Aug 21 00:12:18 GMT 2024","249103","","","","","","Validate Council Output [BoltonCouncil]",""
"failed","Wed Aug 21 00:13:45 GMT 2024","Wed Aug 21 00:14:07 GMT 2024","22488","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
"failed","Wed Aug 21 00:23:56 GMT 2024","Wed Aug 21 00:23:57 GMT 2024","856","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Wed Aug 21 00:08:17 GMT 2024","Wed Aug 21 00:08:19 GMT 2024","1979","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Wed Aug 21 00:12:18 GMT 2024","Wed Aug 21 00:12:20 GMT 2024","1198","","","","","","Validate Council Output [DartfordBoroughCouncil]",""
"passed","Wed Aug 21 00:14:12 GMT 2024","Wed Aug 21 00:15:02 GMT 2024","49789","","","","","","Validate Council Output [HighPeakCouncil]",""
"passed","Wed Aug 21 00:14:29 GMT 2024","Wed Aug 21 00:14:30 GMT 2024","1352","","","","","","Validate Council Output [EnvironmentFirst]",""
"passed","Wed Aug 21 00:21:09 GMT 2024","Wed Aug 21 00:21:27 GMT 2024","18585","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"failed","Wed Aug 21 00:17:37 GMT 2024","Wed Aug 21 00:18:27 GMT 2024","49566","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"passed","Wed Aug 21 00:13:31 GMT 2024","Wed Aug 21 00:13:33 GMT 2024","1864","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Wed Aug 21 00:21:16 GMT 2024","Wed Aug 21 00:21:18 GMT 2024","2082","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
"failed","Wed Aug 21 00:12:50 GMT 2024","Wed Aug 21 00:12:50 GMT 2024","648","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Wed Aug 21 00:24:59 GMT 2024","Wed Aug 21 00:25:03 GMT 2024","3316","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"failed","Wed Aug 21 00:24:29 GMT 2024","Wed Aug 21 00:24:31 GMT 2024","1940","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"passed","Wed Aug 21 00:18:18 GMT 2024","Wed Aug 21 00:20:58 GMT 2024","159198","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil]",""
"passed","Wed Aug 21 00:24:31 GMT 2024","Wed Aug 21 00:24:36 GMT 2024","4197","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"passed","Wed Aug 21 00:14:27 GMT 2024","Wed Aug 21 00:14:29 GMT 2024","1300","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Wed Aug 21 00:14:51 GMT 2024","Wed Aug 21 00:15:02 GMT 2024","10274","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Wed Aug 21 00:21:12 GMT 2024","Wed Aug 21 00:21:15 GMT 2024","2882","","","","","","Validate Council Output [NottinghamCityCouncil]",""
"passed","Wed Aug 21 00:17:06 GMT 2024","Wed Aug 21 00:17:49 GMT 2024","43072","","","","","","Validate Council Output [PortsmouthCityCouncil]",""
"passed","Wed Aug 21 00:14:10 GMT 2024","Wed Aug 21 00:14:12 GMT 2024","2312","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"failed","Wed Aug 21 00:08:21 GMT 2024","Wed Aug 21 00:08:22 GMT 2024","528","","","","","","Validate Council Output [EastDevonDC]",""
