"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 30 01:18:38 GMT 2023","Thu Nov 30 01:18:39 GMT 2023","1470","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Thu Nov 30 01:18:41 GMT 2023","Thu Nov 30 01:19:02 GMT 2023","20933","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Thu Nov 30 01:17:46 GMT 2023","Thu Nov 30 01:18:08 GMT 2023","22523","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Nov 30 01:18:29 GMT 2023","Thu Nov 30 01:18:32 GMT 2023","3077","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Thu Nov 30 01:18:12 GMT 2023","Thu Nov 30 01:18:17 GMT 2023","4930","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Thu Nov 30 01:18:39 GMT 2023","Thu Nov 30 01:18:56 GMT 2023","17135","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Nov 30 01:20:40 GMT 2023","Thu Nov 30 01:20:40 GMT 2023","2","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"failed","Thu Nov 30 01:18:06 GMT 2023","Thu Nov 30 01:18:12 GMT 2023","6025","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"failed","Thu Nov 30 01:17:39 GMT 2023","Thu Nov 30 01:17:41 GMT 2023","1366","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"passed","Thu Nov 30 01:18:28 GMT 2023","Thu Nov 30 01:18:36 GMT 2023","7748","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"passed","Thu Nov 30 01:20:49 GMT 2023","Thu Nov 30 01:20:56 GMT 2023","7481","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"failed","Thu Nov 30 01:19:18 GMT 2023","Thu Nov 30 01:19:19 GMT 2023","773","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"passed","Thu Nov 30 01:18:26 GMT 2023","Thu Nov 30 01:18:29 GMT 2023","2702","","","","","","Validate Council Output [BuryCouncil-None-None]",""
"failed","Thu Nov 30 01:19:15 GMT 2023","Thu Nov 30 01:19:16 GMT 2023","1002","","","","","","Validate Council Output [StHelensBC-None-None]",""
"passed","Thu Nov 30 01:19:10 GMT 2023","Thu Nov 30 01:19:12 GMT 2023","1498","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"passed","Thu Nov 30 01:20:39 GMT 2023","Thu Nov 30 01:20:40 GMT 2023","902","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"passed","Thu Nov 30 01:19:03 GMT 2023","Thu Nov 30 01:19:04 GMT 2023","1231","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Thu Nov 30 01:17:40 GMT 2023","Thu Nov 30 01:17:42 GMT 2023","1265","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"passed","Thu Nov 30 01:18:37 GMT 2023","Thu Nov 30 01:18:39 GMT 2023","2159","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"failed","Thu Nov 30 01:18:36 GMT 2023","Thu Nov 30 01:18:40 GMT 2023","3952","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Thu Nov 30 01:21:05 GMT 2023","Thu Nov 30 01:21:07 GMT 2023","2802","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Thu Nov 30 01:18:39 GMT 2023","Thu Nov 30 01:18:39 GMT 2023","3","","","","","","Validate Council Output [NorthEastLincs-None-None]",""
"failed","Thu Nov 30 01:17:47 GMT 2023","Thu Nov 30 01:18:11 GMT 2023","24841","","","","","","Validate Council Output [ChelmsfordCityCouncil-None-None]",""
"passed","Thu Nov 30 01:18:21 GMT 2023","Thu Nov 30 01:18:23 GMT 2023","2282","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"failed","Thu Nov 30 01:18:10 GMT 2023","Thu Nov 30 01:18:11 GMT 2023","1376","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"passed","Thu Nov 30 01:19:25 GMT 2023","Thu Nov 30 01:19:27 GMT 2023","2306","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"passed","Thu Nov 30 01:17:38 GMT 2023","Thu Nov 30 01:17:41 GMT 2023","2791","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"failed","Thu Nov 30 01:21:00 GMT 2023","Thu Nov 30 01:21:05 GMT 2023","4594","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"failed","Thu Nov 30 01:17:43 GMT 2023","Thu Nov 30 01:17:43 GMT 2023","380","","","","","","Validate Council Output [BlackburnCouncil-None-None]",""
"passed","Thu Nov 30 01:17:48 GMT 2023","Thu Nov 30 01:18:07 GMT 2023","19150","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Nov 30 01:18:48 GMT 2023","Thu Nov 30 01:18:51 GMT 2023","2584","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"failed","Thu Nov 30 01:19:02 GMT 2023","Thu Nov 30 01:19:07 GMT 2023","4292","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"failed","Thu Nov 30 01:19:14 GMT 2023","Thu Nov 30 01:19:15 GMT 2023","924","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Thu Nov 30 01:19:29 GMT 2023","Thu Nov 30 01:19:31 GMT 2023","2575","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"failed","Thu Nov 30 01:17:35 GMT 2023","Thu Nov 30 01:17:39 GMT 2023","3740","","","","","","Validate Council Output [BoltonCouncil-None-None]",""
"passed","Thu Nov 30 01:18:12 GMT 2023","Thu Nov 30 01:18:21 GMT 2023","8327","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Thu Nov 30 01:18:58 GMT 2023","Thu Nov 30 01:18:59 GMT 2023","1568","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Thu Nov 30 01:18:40 GMT 2023","Thu Nov 30 01:18:41 GMT 2023","926","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Thu Nov 30 01:21:07 GMT 2023","Thu Nov 30 01:21:12 GMT 2023","4818","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Thu Nov 30 01:19:09 GMT 2023","Thu Nov 30 01:19:10 GMT 2023","684","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"passed","Thu Nov 30 01:19:04 GMT 2023","Thu Nov 30 01:19:09 GMT 2023","4969","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Thu Nov 30 01:17:48 GMT 2023","Thu Nov 30 01:17:48 GMT 2023","685","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"failed","Thu Nov 30 01:17:42 GMT 2023","Thu Nov 30 01:17:43 GMT 2023","95","","","","","","Validate Council Output [BexleyCouncil-None-None]",""
"failed","Thu Nov 30 01:18:23 GMT 2023","Thu Nov 30 01:18:25 GMT 2023","2465","","","","","","Validate Council Output [GuildfordCouncil-None-None]",""
"passed","Thu Nov 30 01:17:35 GMT 2023","Thu Nov 30 01:17:40 GMT 2023","5226","","","","","","Validate Council Output [CalderdaleCouncil-None-None]",""
"passed","Thu Nov 30 01:17:35 GMT 2023","Thu Nov 30 01:17:39 GMT 2023","3976","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Thu Nov 30 01:18:39 GMT 2023","Thu Nov 30 01:18:43 GMT 2023","3728","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"failed","Thu Nov 30 01:20:49 GMT 2023","Thu Nov 30 01:20:49 GMT 2023","159","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
