"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 27 22:50:14 GMT 2023","Wed Dec 27 22:51:22 GMT 2023","67572","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Dec 27 22:50:11 GMT 2023","Wed Dec 27 22:50:14 GMT 2023","2594","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Wed Dec 27 22:53:50 GMT 2023","Wed Dec 27 22:53:58 GMT 2023","8338","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"passed","Wed Dec 27 22:48:46 GMT 2023","Wed Dec 27 22:48:48 GMT 2023","1782","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Wed Dec 27 22:51:54 GMT 2023","Wed Dec 27 22:51:55 GMT 2023","966","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"passed","Wed Dec 27 22:54:07 GMT 2023","Wed Dec 27 22:54:12 GMT 2023","4422","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Wed Dec 27 22:51:34 GMT 2023","Wed Dec 27 22:51:36 GMT 2023","1607","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"failed","Wed Dec 27 22:48:37 GMT 2023","Wed Dec 27 22:48:46 GMT 2023","9018","","","","","","Validate Council Output [ChelmsfordCityCouncil-None-None]",""
"passed","Wed Dec 27 22:54:02 GMT 2023","Wed Dec 27 22:54:04 GMT 2023","1508","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"passed","Wed Dec 27 22:53:53 GMT 2023","Wed Dec 27 22:53:57 GMT 2023","4054","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"failed","Wed Dec 27 22:53:59 GMT 2023","Wed Dec 27 22:54:00 GMT 2023","1493","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Wed Dec 27 22:54:21 GMT 2023","Wed Dec 27 22:54:23 GMT 2023","1165","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"failed","Wed Dec 27 22:49:50 GMT 2023","Wed Dec 27 22:50:58 GMT 2023","68111","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Dec 27 22:48:40 GMT 2023","Wed Dec 27 22:48:42 GMT 2023","1630","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"passed","Wed Dec 27 22:48:13 GMT 2023","Wed Dec 27 22:48:15 GMT 2023","1412","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"failed","Wed Dec 27 22:51:57 GMT 2023","Wed Dec 27 22:53:41 GMT 2023","103710","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Wed Dec 27 22:48:12 GMT 2023","Wed Dec 27 22:48:13 GMT 2023","1647","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"passed","Wed Dec 27 22:48:17 GMT 2023","Wed Dec 27 22:48:21 GMT 2023","3710","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"passed","Wed Dec 27 22:49:40 GMT 2023","Wed Dec 27 22:49:41 GMT 2023","1263","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"failed","Wed Dec 27 22:53:41 GMT 2023","Wed Dec 27 22:53:42 GMT 2023","1378","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Wed Dec 27 22:51:34 GMT 2023","Wed Dec 27 22:51:37 GMT 2023","2616","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"passed","Wed Dec 27 22:54:04 GMT 2023","Wed Dec 27 22:54:08 GMT 2023","4296","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"passed","Wed Dec 27 22:51:22 GMT 2023","Wed Dec 27 22:51:33 GMT 2023","10939","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Dec 27 22:49:04 GMT 2023","Wed Dec 27 22:51:13 GMT 2023","129758","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"passed","Wed Dec 27 22:48:25 GMT 2023","Wed Dec 27 22:48:30 GMT 2023","4684","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"failed","Wed Dec 27 22:49:35 GMT 2023","Wed Dec 27 22:49:40 GMT 2023","5073","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
