"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 01 12:26:19 GMT 2024","Mon Jan 01 12:26:23 GMT 2024","4414","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Mon Jan 01 12:23:52 GMT 2024","Mon Jan 01 12:23:53 GMT 2024","1399","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"failed","Mon Jan 01 12:27:23 GMT 2024","Mon Jan 01 12:27:24 GMT 2024","1548","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"passed","Mon Jan 01 12:25:01 GMT 2024","Mon Jan 01 12:25:19 GMT 2024","17953","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 01 12:26:04 GMT 2024","Mon Jan 01 12:26:13 GMT 2024","8823","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Mon Jan 01 12:24:15 GMT 2024","Mon Jan 01 12:24:17 GMT 2024","2322","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Mon Jan 01 12:26:42 GMT 2024","Mon Jan 01 12:26:44 GMT 2024","2520","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Mon Jan 01 12:27:10 GMT 2024","Mon Jan 01 12:27:21 GMT 2024","11090","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 01 12:24:01 GMT 2024","Mon Jan 01 12:24:06 GMT 2024","4807","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"failed","Mon Jan 01 12:26:02 GMT 2024","Mon Jan 01 12:26:02 GMT 2024","706","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Mon Jan 01 12:26:37 GMT 2024","Mon Jan 01 12:26:41 GMT 2024","4102","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 01 12:25:59 GMT 2024","Mon Jan 01 12:26:00 GMT 2024","900","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Mon Jan 01 12:25:59 GMT 2024","Mon Jan 01 12:26:02 GMT 2024","2639","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Mon Jan 01 12:24:08 GMT 2024","Mon Jan 01 12:24:13 GMT 2024","4946","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"passed","Mon Jan 01 12:23:51 GMT 2024","Mon Jan 01 12:24:00 GMT 2024","8234","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
