"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 09 06:23:14 GMT 2023","Sat Sep 09 06:23:19 GMT 2023","4873","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"passed","Sat Sep 09 06:23:08 GMT 2023","Sat Sep 09 06:23:11 GMT 2023","2462","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Sat Sep 09 06:21:43 GMT 2023","Sat Sep 09 06:21:44 GMT 2023","962","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Sat Sep 09 06:22:29 GMT 2023","Sat Sep 09 06:22:31 GMT 2023","1981","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Sat Sep 09 06:22:33 GMT 2023","Sat Sep 09 06:22:34 GMT 2023","1532","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Sat Sep 09 06:19:13 GMT 2023","Sat Sep 09 06:19:21 GMT 2023","7697","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Sat Sep 09 06:22:19 GMT 2023","Sat Sep 09 06:22:24 GMT 2023","5420","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"failed","Sat Sep 09 06:19:50 GMT 2023","Sat Sep 09 06:22:01 GMT 2023","131069","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Sat Sep 09 06:22:11 GMT 2023","Sat Sep 09 06:22:13 GMT 2023","1985","","","","","","Validate Council Output [SalfordCityCouncil]",""
"passed","Sat Sep 09 06:22:24 GMT 2023","Sat Sep 09 06:22:26 GMT 2023","1386","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Sat Sep 09 06:22:38 GMT 2023","Sat Sep 09 06:22:40 GMT 2023","1573","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"passed","Sat Sep 09 06:19:30 GMT 2023","Sat Sep 09 06:19:37 GMT 2023","6126","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"passed","Sat Sep 09 06:17:44 GMT 2023","Sat Sep 09 06:17:44 GMT 2023","788","","","","","","Validate Council Output [BCPCouncil]",""
"passed","Sat Sep 09 06:21:52 GMT 2023","Sat Sep 09 06:21:53 GMT 2023","1017","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Sat Sep 09 06:18:37 GMT 2023","Sat Sep 09 06:18:38 GMT 2023","825","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Sat Sep 09 06:18:29 GMT 2023","Sat Sep 09 06:18:33 GMT 2023","4167","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"passed","Sat Sep 09 06:19:03 GMT 2023","Sat Sep 09 06:19:12 GMT 2023","8353","","","","","","Validate Council Output [HighPeakCouncil]",""
"failed","Sat Sep 09 06:22:31 GMT 2023","Sat Sep 09 06:22:33 GMT 2023","1487","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"failed","Sat Sep 09 06:22:16 GMT 2023","Sat Sep 09 06:22:17 GMT 2023","1411","","","","","","Validate Council Output [SwaleBoroughCouncil]",""
"passed","Sat Sep 09 06:23:19 GMT 2023","Sat Sep 09 06:23:20 GMT 2023","813","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Sat Sep 09 06:17:51 GMT 2023","Sat Sep 09 06:18:12 GMT 2023","20920","","","","","","Validate Council Output [BroxtoweBoroughCouncil]",""
"passed","Sat Sep 09 06:19:39 GMT 2023","Sat Sep 09 06:19:45 GMT 2023","5940","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"passed","Sat Sep 09 06:22:07 GMT 2023","Sat Sep 09 06:22:11 GMT 2023","3675","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Sat Sep 09 06:18:50 GMT 2023","Sat Sep 09 06:18:51 GMT 2023","772","","","","","","Validate Council Output [EastDevonDC]",""
"failed","Sat Sep 09 06:21:48 GMT 2023","Sat Sep 09 06:21:49 GMT 2023","539","","","","","","Validate Council Output [MalvernHillsDC]",""
"passed","Sat Sep 09 06:22:03 GMT 2023","Sat Sep 09 06:22:10 GMT 2023","6975","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"passed","Sat Sep 09 06:22:26 GMT 2023","Sat Sep 09 06:22:29 GMT 2023","3158","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"failed","Sat Sep 09 06:21:50 GMT 2023","Sat Sep 09 06:21:51 GMT 2023","1053","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Sat Sep 09 06:18:43 GMT 2023","Sat Sep 09 06:21:43 GMT 2023","179683","","","","","","Validate Council Output [LeedsCityCouncil]",""
"passed","Sat Sep 09 06:17:40 GMT 2023","Sat Sep 09 06:17:43 GMT 2023","2749","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Sat Sep 09 06:18:56 GMT 2023","Sat Sep 09 06:18:58 GMT 2023","2272","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Sat Sep 09 06:21:53 GMT 2023","Sat Sep 09 06:22:01 GMT 2023","8055","","","","","","Validate Council Output [SomersetCouncil]",""
"passed","Sat Sep 09 06:22:34 GMT 2023","Sat Sep 09 06:22:38 GMT 2023","4196","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"failed","Sat Sep 09 06:18:27 GMT 2023","Sat Sep 09 06:18:29 GMT 2023","1700","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Sat Sep 09 06:22:40 GMT 2023","Sat Sep 09 06:23:08 GMT 2023","28190","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Sat Sep 09 06:22:01 GMT 2023","Sat Sep 09 06:22:03 GMT 2023","2242","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"passed","Sat Sep 09 06:19:21 GMT 2023","Sat Sep 09 06:19:25 GMT 2023","3869","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Sat Sep 09 06:19:25 GMT 2023","Sat Sep 09 06:19:26 GMT 2023","886","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Sat Sep 09 06:18:38 GMT 2023","Sat Sep 09 06:18:43 GMT 2023","5187","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Sat Sep 09 06:22:10 GMT 2023","Sat Sep 09 06:22:11 GMT 2023","778","","","","","","Validate Council Output [RushmoorCouncil]",""
"failed","Sat Sep 09 06:22:17 GMT 2023","Sat Sep 09 06:24:27 GMT 2023","129407","","","","","","Validate Council Output [TamesideMBCouncil]",""
"failed","Sat Sep 09 06:22:11 GMT 2023","Sat Sep 09 06:22:13 GMT 2023","1750","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Sat Sep 09 06:19:26 GMT 2023","Sat Sep 09 06:19:30 GMT 2023","4821","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Sat Sep 09 06:18:12 GMT 2023","Sat Sep 09 06:18:16 GMT 2023","3399","","","","","","Validate Council Output [CardiffCouncil]",""
"passed","Sat Sep 09 06:18:51 GMT 2023","Sat Sep 09 06:18:53 GMT 2023","1585","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Sat Sep 09 06:18:53 GMT 2023","Sat Sep 09 06:18:54 GMT 2023","1684","","","","","","Validate Council Output [EastNorthamptonshireCouncil]",""
"passed","Sat Sep 09 06:17:42 GMT 2023","Sat Sep 09 06:17:43 GMT 2023","1209","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"failed","Sat Sep 09 06:17:53 GMT 2023","Sat Sep 09 06:17:53 GMT 2023","358","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Sat Sep 09 06:21:47 GMT 2023","Sat Sep 09 06:21:48 GMT 2023","1045","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
