"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 01 08:23:50 GMT 2023","Fri Dec 01 08:23:52 GMT 2023","1810","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"failed","Fri Dec 01 08:22:17 GMT 2023","Fri Dec 01 08:22:17 GMT 2023","289","","","","","","Validate Council Output [BexleyCouncil-None-None]",""
"passed","Fri Dec 01 08:25:51 GMT 2023","Fri Dec 01 08:25:53 GMT 2023","1558","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"passed","Fri Dec 01 08:22:15 GMT 2023","Fri Dec 01 08:22:16 GMT 2023","1008","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"failed","Fri Dec 01 08:40:42 GMT 2023","Fri Dec 01 08:40:48 GMT 2023","6106","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Fri Dec 01 08:22:57 GMT 2023","Fri Dec 01 08:23:13 GMT 2023","15926","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Fri Dec 01 08:22:16 GMT 2023","Fri Dec 01 08:22:21 GMT 2023","5591","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Fri Dec 01 08:22:25 GMT 2023","Fri Dec 01 08:22:30 GMT 2023","4887","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"passed","Fri Dec 01 08:22:11 GMT 2023","Fri Dec 01 08:22:15 GMT 2023","4680","","","","","","Validate Council Output [CalderdaleCouncil-None-None]",""
"passed","Fri Dec 01 08:23:41 GMT 2023","Fri Dec 01 08:23:49 GMT 2023","8086","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"passed","Fri Dec 01 08:25:38 GMT 2023","Fri Dec 01 08:25:46 GMT 2023","8065","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"failed","Fri Dec 01 08:22:18 GMT 2023","Fri Dec 01 08:40:39 GMT 2023","1100447","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"failed","Fri Dec 01 08:22:23 GMT 2023","Fri Dec 01 08:22:33 GMT 2023","9496","","","","","","Validate Council Output [ChelmsfordCityCouncil-None-None]",""
"passed","Fri Dec 01 08:26:21 GMT 2023","Fri Dec 01 08:26:26 GMT 2023","4787","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Fri Dec 01 08:22:43 GMT 2023","Fri Dec 01 08:22:46 GMT 2023","2416","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"passed","Fri Dec 01 08:26:26 GMT 2023","Fri Dec 01 08:26:27 GMT 2023","572","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"passed","Fri Dec 01 08:22:11 GMT 2023","Fri Dec 01 08:22:15 GMT 2023","3838","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Fri Dec 01 08:22:36 GMT 2023","Fri Dec 01 08:22:43 GMT 2023","7675","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"failed","Fri Dec 01 08:22:21 GMT 2023","Fri Dec 01 08:22:23 GMT 2023","1432","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"failed","Fri Dec 01 08:22:11 GMT 2023","Fri Dec 01 08:22:14 GMT 2023","3341","","","","","","Validate Council Output [BoltonCouncil-None-None]",""
"passed","Fri Dec 01 08:22:16 GMT 2023","Fri Dec 01 08:22:16 GMT 2023","791","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"passed","Fri Dec 01 08:22:11 GMT 2023","Fri Dec 01 08:22:15 GMT 2023","4304","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Fri Dec 01 08:26:19 GMT 2023","Fri Dec 01 08:26:21 GMT 2023","2483","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Fri Dec 01 08:24:13 GMT 2023","Fri Dec 01 08:24:13 GMT 2023","836","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"passed","Fri Dec 01 08:22:15 GMT 2023","Fri Dec 01 08:22:16 GMT 2023","842","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"passed","Fri Dec 01 08:23:27 GMT 2023","Fri Dec 01 08:23:30 GMT 2023","2349","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"failed","Fri Dec 01 08:22:52 GMT 2023","Fri Dec 01 08:22:52 GMT 2023","3","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"failed","Fri Dec 01 08:22:50 GMT 2023","Fri Dec 01 08:22:53 GMT 2023","3072","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"failed","Fri Dec 01 08:22:58 GMT 2023","Fri Dec 01 08:23:00 GMT 2023","1793","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"failed","Fri Dec 01 08:22:21 GMT 2023","Fri Dec 01 08:22:21 GMT 2023","3","","","","","","Validate Council Output [CastlepointDistrictCouncil-None-None]",""
"passed","Fri Dec 01 08:23:18 GMT 2023","Fri Dec 01 08:23:22 GMT 2023","3962","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Fri Dec 01 08:27:20 GMT 2023","Fri Dec 01 08:27:29 GMT 2023","9127","","","","","","Validate Council Output [WakefieldCityCouncil-http://selenium:4444-local]",""
"failed","Fri Dec 01 08:26:00 GMT 2023","Fri Dec 01 08:26:13 GMT 2023","13120","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"failed","Fri Dec 01 08:22:20 GMT 2023","Fri Dec 01 08:22:25 GMT 2023","4659","","","","","","Validate Council Output [BromleyBoroughCouncil-None-None]",""
"passed","Fri Dec 01 08:25:53 GMT 2023","Fri Dec 01 08:26:00 GMT 2023","7131","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"passed","Fri Dec 01 08:22:30 GMT 2023","Fri Dec 01 08:22:48 GMT 2023","17951","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Fri Dec 01 08:22:23 GMT 2023","Fri Dec 01 08:22:29 GMT 2023","6352","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"failed","Fri Dec 01 08:22:51 GMT 2023","Fri Dec 01 08:22:52 GMT 2023","1140","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Fri Dec 01 08:22:14 GMT 2023","Fri Dec 01 08:22:20 GMT 2023","6127","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"failed","Fri Dec 01 08:25:46 GMT 2023","Fri Dec 01 08:25:47 GMT 2023","1206","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Fri Dec 01 08:23:53 GMT 2023","Fri Dec 01 08:23:54 GMT 2023","1286","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Fri Dec 01 08:23:26 GMT 2023","Fri Dec 01 08:23:27 GMT 2023","1359","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"failed","Fri Dec 01 08:24:14 GMT 2023","Fri Dec 01 08:26:25 GMT 2023","131119","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"passed","Fri Dec 01 08:25:04 GMT 2023","Fri Dec 01 08:25:05 GMT 2023","1220","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"failed","Fri Dec 01 08:25:10 GMT 2023","Fri Dec 01 08:27:20 GMT 2023","129980","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"passed","Fri Dec 01 08:22:33 GMT 2023","Fri Dec 01 08:22:35 GMT 2023","2292","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Fri Dec 01 08:22:46 GMT 2023","Fri Dec 01 08:25:03 GMT 2023","136667","","","","","","Validate Council Output [LeedsCityCouncil-None-None]",""
"failed","Fri Dec 01 08:23:26 GMT 2023","Fri Dec 01 08:25:38 GMT 2023","131241","","","","","","Validate Council Output [PrestonCityCouncil-http://selenium:4444-local]",""
"passed","Fri Dec 01 08:23:54 GMT 2023","Fri Dec 01 08:23:57 GMT 2023","3338","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Fri Dec 01 08:23:17 GMT 2023","Fri Dec 01 08:23:18 GMT 2023","785","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"failed","Fri Dec 01 08:23:57 GMT 2023","Fri Dec 01 08:23:58 GMT 2023","1022","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"failed","Fri Dec 01 08:23:22 GMT 2023","Fri Dec 01 08:23:26 GMT 2023","3948","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Fri Dec 01 08:23:24 GMT 2023","Fri Dec 01 08:23:25 GMT 2023","785","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
