"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 15 16:52:44 GMT 2023","Fri Sep 15 16:52:52 GMT 2023","8720","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"failed","Fri Sep 15 16:51:23 GMT 2023","Fri Sep 15 16:51:24 GMT 2023","1061","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Fri Sep 15 16:56:57 GMT 2023","Fri Sep 15 16:57:00 GMT 2023","3217","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"failed","Fri Sep 15 16:51:27 GMT 2023","Fri Sep 15 16:51:27 GMT 2023","5","","","","","","Validate Council Output [BoltonCouncil]",""
"failed","Fri Sep 15 16:52:04 GMT 2023","Fri Sep 15 16:52:06 GMT 2023","1938","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Fri Sep 15 16:56:18 GMT 2023","Fri Sep 15 16:56:20 GMT 2023","1276","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Fri Sep 15 16:52:52 GMT 2023","Fri Sep 15 16:52:54 GMT 2023","1840","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Fri Sep 15 16:52:23 GMT 2023","Fri Sep 15 16:52:33 GMT 2023","10035","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Fri Sep 15 16:56:42 GMT 2023","Fri Sep 15 16:56:46 GMT 2023","4593","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"failed","Fri Sep 15 16:52:33 GMT 2023","Fri Sep 15 16:52:34 GMT 2023","5","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Fri Sep 15 16:53:02 GMT 2023","Fri Sep 15 16:53:08 GMT 2023","6350","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"passed","Fri Sep 15 16:52:17 GMT 2023","Fri Sep 15 16:52:22 GMT 2023","5756","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Fri Sep 15 16:51:27 GMT 2023","Fri Sep 15 16:51:33 GMT 2023","5510","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Fri Sep 15 16:56:54 GMT 2023","Fri Sep 15 16:56:57 GMT 2023","2946","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Fri Sep 15 16:56:14 GMT 2023","Fri Sep 15 16:56:16 GMT 2023","1132","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Fri Sep 15 16:55:55 GMT 2023","Fri Sep 15 16:55:56 GMT 2023","971","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Fri Sep 15 16:56:30 GMT 2023","Fri Sep 15 16:56:31 GMT 2023","1277","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Fri Sep 15 16:51:20 GMT 2023","Fri Sep 15 16:51:23 GMT 2023","3246","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Fri Sep 15 16:51:56 GMT 2023","Fri Sep 15 16:51:58 GMT 2023","1208","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Fri Sep 15 16:51:22 GMT 2023","Fri Sep 15 16:51:24 GMT 2023","1158","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"passed","Fri Sep 15 16:56:32 GMT 2023","Fri Sep 15 16:56:35 GMT 2023","3008","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Fri Sep 15 16:51:58 GMT 2023","Fri Sep 15 16:51:59 GMT 2023","1629","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Fri Sep 15 16:55:51 GMT 2023","Fri Sep 15 16:55:52 GMT 2023","1761","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"failed","Fri Sep 15 16:53:08 GMT 2023","Fri Sep 15 16:55:19 GMT 2023","130975","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Fri Sep 15 16:52:12 GMT 2023","Fri Sep 15 16:52:16 GMT 2023","3175","","","","","","Validate Council Output [DurhamCouncil]",""
"failed","Fri Sep 15 16:52:06 GMT 2023","Fri Sep 15 16:52:07 GMT 2023","949","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"failed","Fri Sep 15 16:56:15 GMT 2023","Fri Sep 15 16:58:26 GMT 2023","130627","","","","","","Validate Council Output [TamesideMBCouncil]",""
"passed","Fri Sep 15 16:52:54 GMT 2023","Fri Sep 15 16:53:02 GMT 2023","8018","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"failed","Fri Sep 15 16:51:33 GMT 2023","Fri Sep 15 16:51:33 GMT 2023","464","","","","","","Validate Council Output [CheshireEastCouncil]",""
